1624062600000,2021-06-19 00:30:00,BTC/USDT,35821.13,35849.99,35720.68,35783.43000000,145.157782,5193421.162041451,3877.0,
1624062300000,2021-06-19 00:25:00,BTC/USDT,35755.93,35838.35,35750.0,35821.13000000,144.09973399999998,5158316.59138986,3701.0,
1624062000000,2021-06-19 00:20:00,BTC/USDT,35835.01,35835.02,35748.01,35753.95000000,123.250065,4410542.91864044,3797.0,
1624061700000,2021-06-19 00:15:00,BTC/USDT,35916.13,35923.91,35777.0,35835.01000000,190.006162,6812351.81602465,4665.0,
1624061400000,2021-06-19 00:10:00,BTC/USDT,35824.31,35937.05,35768.84,35916.13000000,220.08685400000002,7892643.78752752,5290.0,
1624061100000,2021-06-19 00:05:00,BTC/USDT,35725.09,35850.0,35705.92,35823.42000000,178.58149100000003,6390078.56349238,3749.0,
1624060800000,2021-06-19 00:00:00,BTC/USDT,35820.48,35820.48,35640.44,35725.09000000,285.77479099999994,10208476.16339674,5698.0,
1624060500000,2021-06-18 23:55:00,BTC/USDT,35634.27,35828.12,35592.9,35819.84000000,227.873187,8133284.365130739,3671.0,
1624060200000,2021-06-18 23:50:00,BTC/USDT,35735.91,35742.02,35571.5,35635.49000000,244.408604,8712382.71016765,5024.0,
1624059900000,2021-06-18 23:45:00,BTC/USDT,35827.75,35850.0,35735.89,35735.90000000,146.970899,5262197.484432019,3633.0,
1624059600000,2021-06-18 23:40:00,BTC/USDT,35925.68,35925.7,35820.08,35827.75000000,169.333919,6072478.269842541,3269.0,
1624059300000,2021-06-18 23:35:00,BTC/USDT,35841.2,35928.39,35809.94,35924.07000000,261.804808,9386910.25504724,4234.0,
1624059000000,2021-06-18 23:30:00,BTC/USDT,35656.79,35899.42,35618.68,35841.20000000,418.21597899999995,14957875.12234885,7599.0,
1624058700000,2021-06-18 23:25:00,BTC/USDT,35533.66,35690.0,35485.23,35656.80000000,295.232839,10513136.025454711,4998.0,
1624058400000,2021-06-18 23:20:00,BTC/USDT,35415.34,35571.42,35388.24,35533.65000000,203.75843500000002,7228911.8094197605,3710.0,
1624058100000,2021-06-18 23:15:00,BTC/USDT,35464.12,35473.79,35405.41,35415.33000000,77.05702000000001,2730098.60180212,2237.0,
1624057800000,2021-06-18 23:10:00,BTC/USDT,35457.88,35554.33,35439.84,35464.12000000,154.887774,5497736.00629955,3381.0,
1624057500000,2021-06-18 23:05:00,BTC/USDT,35514.71,35530.0,35450.0,35458.09000000,91.570373,3249407.45430579,2858.0,
1624057200000,2021-06-18 23:00:00,BTC/USDT,35620.18,35620.18,35510.37,35514.72000000,147.33126000000001,5239151.70811161,3070.0,
1624056900000,2021-06-18 22:55:00,BTC/USDT,35552.13,35625.0,35530.43,35620.18000000,120.680746,4293883.49378329,3025.0,
1624056600000,2021-06-18 22:50:00,BTC/USDT,35425.76,35559.13,35418.97,35551.29000000,76.428881,2712145.87962891,2275.0,
1624056300000,2021-06-18 22:45:00,BTC/USDT,35467.49,35483.84,35400.0,35425.76000000,143.26865,5077176.68562846,2622.0,
1624056000000,2021-06-18 22:40:00,BTC/USDT,35415.49,35500.0,35398.34,35467.50000000,98.270187,3484519.9732102603,2210.0,
1624055700000,2021-06-18 22:35:00,BTC/USDT,35431.97,35506.02,35394.61,35415.49000000,133.53127899999998,4735096.616782321,2559.0,
1624055400000,2021-06-18 22:30:00,BTC/USDT,35441.51,35448.2,35332.01,35431.44000000,228.02615500000002,8069170.223788351,3527.0,
1624055100000,2021-06-18 22:25:00,BTC/USDT,35429.74,35460.16,35377.4,35441.51000000,141.222219,5002537.314047511,3023.0,
1624054800000,2021-06-18 22:20:00,BTC/USDT,35508.48,35529.9,35421.06,35429.74000000,116.25926299999999,4124692.8346280805,2728.0,
1624054500000,2021-06-18 22:15:00,BTC/USDT,35467.93,35540.58,35465.19,35508.47000000,79.721492,2830483.16750948,2286.0,
