1624060800000,2021-06-19 00:00:00,BTC/USDT,35820.48,35937.05,35640.44,35821.13000000,1141.799097,40872409.84047159,26900.0,
1624059000000,2021-06-18 23:30:00,BTC/USDT,35656.79,35928.39,35571.5,35819.84000000,1468.607396,52525128.20696904,27430.0,
1624057200000,2021-06-18 23:00:00,BTC/USDT,35620.18,35690.0,35388.24,35656.80000000,969.8377009999998,34458441.60539354,20254.0,
1624055400000,2021-06-18 22:30:00,BTC/USDT,35441.51,35625.0,35332.01,35620.18000000,800.2058979999998,28371992.87282159,16218.0,
1624053600000,2021-06-18 22:00:00,BTC/USDT,35650.02,35664.28,35377.4,35441.51000000,930.080905,33018253.666160103,19120.0,
1624051800000,2021-06-18 21:30:00,BTC/USDT,35473.29,35700.0,35424.18,35650.01000000,1038.251456,36933973.85388862,26846.0,
1624050000000,2021-06-18 21:00:00,BTC/USDT,35497.97,35734.18,35372.36,35474.68000000,1477.3188339999995,52518739.10038225,30358.0,
1624048200000,2021-06-18 20:30:00,BTC/USDT,35708.29,35722.07,35349.3,35497.97000000,1544.7656769999999,54804942.86327727,28605.0,
1624046400000,2021-06-18 20:00:00,BTC/USDT,35323.65,35866.32,35232.26,35708.29000000,2684.389874,95774865.5021217,48000.0,
1624044600000,2021-06-18 19:30:00,BTC/USDT,35473.39,35549.39,35300.0,35327.24000000,1634.9404209999998,57948855.76708666,28037.0,
1624042800000,2021-06-18 19:00:00,BTC/USDT,35289.52,35759.32,35180.71,35471.90000000,3063.347618000001,108542043.03217836,49984.0,
1624041000000,2021-06-18 18:30:00,BTC/USDT,35719.88,35854.13,35129.29,35289.53000000,5587.639064000001,198194295.7302412,86573.0,
1624039200000,2021-06-18 18:00:00,BTC/USDT,36219.12,36361.13,35589.36,35724.87000000,4292.05546,154661360.15730193,71167.0,
1624037400000,2021-06-18 17:30:00,BTC/USDT,36407.0,36472.9,36200.34,36219.11000000,2172.6894429999998,78885431.44142514,36409.0,
1624035600000,2021-06-18 17:00:00,BTC/USDT,36591.75,36606.52,36352.14,36407.00000000,1414.17884,51523964.417923145,27189.0,
1624033800000,2021-06-18 16:30:00,BTC/USDT,36575.48,36818.44,36524.39,36591.75000000,2122.5659050000004,77756895.81485005,36184.0,
1624032000000,2021-06-18 16:00:00,BTC/USDT,36355.97,36630.0,36266.0,36575.48000000,2682.671172,97735496.26830107,47908.0,
1624030200000,2021-06-18 15:30:00,BTC/USDT,36458.16,36580.97,36278.5,36355.10000000,2396.5956579999997,87328384.59527884,67770.0,
1624028400000,2021-06-18 15:00:00,BTC/USDT,36670.39,36842.66,36350.35,36457.43000000,2866.207165,104921837.24470368,72607.0,
1624026600000,2021-06-18 14:30:00,BTC/USDT,36772.61,36900.0,36500.0,36670.39000000,3445.907149999999,126404691.08076249,47398.0,
1624024800000,2021-06-18 14:00:00,BTC/USDT,37204.32,37299.0,36533.69,36772.62000000,5446.083361999998,200439620.9127989,85510.0,
1624023000000,2021-06-18 13:30:00,BTC/USDT,37177.08,37282.88,37031.0,37207.88000000,2365.426853,87946528.57376923,59550.0,
1624021200000,2021-06-18 13:00:00,BTC/USDT,37433.92,37646.49,37019.0,37180.34000000,3768.177592,140357811.111194,74499.0,
1624019400000,2021-06-18 12:30:00,BTC/USDT,37485.83,37569.99,37307.28,37433.91000000,1540.1140510000002,57644246.91464638,29803.0,
1624017600000,2021-06-18 12:00:00,BTC/USDT,37818.57,37948.55,37371.58,37485.83000000,2393.689794,89940392.89200404,36371.0,
1624015800000,2021-06-18 11:30:00,BTC/USDT,37780.0,37959.99,37660.38,37821.95000000,1399.9414980000006,52898937.35811487,24582.0,
1624014000000,2021-06-18 11:00:00,BTC/USDT,37836.94,38029.99,37755.97,37780.01000000,1938.699948,73436883.78240149,28655.0,
1624012200000,2021-06-18 10:30:00,BTC/USDT,37577.62,37864.56,37574.0,37836.94000000,1915.886372,72304497.47881046,31109.0,
1624010400000,2021-06-18 10:00:00,BTC/USDT,37512.0,37665.39,37063.8,37577.62000000,4713.8326510000015,175878234.98317835,66551.0,
1624008600000,2021-06-18 09:30:00,BTC/USDT,37662.03,37743.53,37451.12,37511.99000000,1669.5296210000004,62741149.85855745,38193.0,
1624006800000,2021-06-18 09:00:00,BTC/USDT,37877.99,37918.96,37592.65,37667.93000000,1178.3157159999998,44487376.53189548,32522.0,
1624005000000,2021-06-18 08:30:00,BTC/USDT,37908.3,37966.98,37810.0,37877.98000000,909.3738100000002,34460266.958773874,19816.0,
1624003200000,2021-06-18 08:00:00,BTC/USDT,37715.04,37924.95,37565.07,37908.30000000,1398.5384179999996,52884966.534047045,26187.0,
1624001400000,2021-06-18 07:30:00,BTC/USDT,37701.68,37819.9,37600.0,37715.03000000,1002.6946829999999,37834466.398778886,17758.0,
1623999600000,2021-06-18 07:00:00,BTC/USDT,37453.89,37794.3,37450.02,37701.68000000,1260.0886799999998,47451587.38959955,21936.0,
1623997800000,2021-06-18 06:30:00,BTC/USDT,37555.34,37637.67,37377.0,37453.90000000,1413.962395,53035145.40247042,27449.0,
1623996000000,2021-06-18 06:00:00,BTC/USDT,37606.58,37744.85,37459.84,37553.61000000,1383.915644,51989973.473799974,28279.0,
1623994200000,2021-06-18 05:30:00,BTC/USDT,37951.95,38107.37,37513.55,37605.64000000,2665.944629,100809007.84974533,30350.0,
1623992400000,2021-06-18 05:00:00,BTC/USDT,37920.85,38008.17,37828.16,37951.95000000,843.443033,31987337.0366369,16331.0,
1623990600000,2021-06-18 04:30:00,BTC/USDT,37904.91,38148.11,37874.81,37920.85000000,1363.2801170000002,51802469.56492605,23511.0,
1623988800000,2021-06-18 04:00:00,BTC/USDT,37926.78,37979.79,37792.37,37904.91000000,878.7473060000001,33284529.16677104,20190.0,
1623987000000,2021-06-18 03:30:00,BTC/USDT,37894.61,38035.72,37777.0,37926.79000000,809.8151439999999,30685268.931110978,36670.0,
1623985200000,2021-06-18 03:00:00,BTC/USDT,37779.71,37980.41,37737.02,37894.61000000,1714.692248,64900586.483596444,43944.0,
1623983400000,2021-06-18 02:30:00,BTC/USDT,37383.24,37910.51,37329.4,37779.69000000,1983.284546,74749025.16435973,37548.0,
1623981600000,2021-06-18 02:00:00,BTC/USDT,37649.39,37652.4,37213.0,37383.24000000,2186.6214909999994,81740111.28458022,43186.0,
1623979800000,2021-06-18 01:30:00,BTC/USDT,37644.64,37799.99,37492.9,37649.38000000,1171.8439550000005,44092449.98791598,28222.0,
1623978000000,2021-06-18 01:00:00,BTC/USDT,37675.51,37787.68,37580.0,37644.62000000,964.3897679999999,36357406.49647331,25056.0,
